user_id,item_list
11948,5076 2628 5069 5640 5644 2167 1503 5337 2557 479 1217 355 3410 596 3236 283 3441 457 4633 4291
11949,4180 258 1168 2255 4316 1183 2772 2754 355 3325 4947 6843 891 2804 5010 1544 662 1146 6758 6892
11950,3040 4270 6624 5723 966 2556 596 146 5269 2101 6454 2080 414 54 4728 4697 4231 1294 283 5489
11951,554 1252 1682 1940 5489 5965 3977 2397 4023 456 2110 5324 6616 2115 3824 2101 579 5640 2597 6210
11952,2412 1602 372 5466 3621 594 1651 4841 6018 5723 6532 3496 2779 4709 6516 5168 5022 3602 955 6684
11953,6316 5442 5469 3604 2557 2539 1106 112 479 502 457 372 563 200 1029 2538 355 6684 729 3966
11954,2399 4270 3256 2390 6158 51 2871 1143 2556 5532 6651 6532 479 5879 814 4572 1940 5489 3621 1484
11955,4220 5879 5356 3426 2275 814 662 1373 2556 1339 4272 3666 2046 5369 4312 5205 3019 4200 2381 1818
11956,1295 4023 4534 1373 3666 536 2275 886 5323 2228 5407 1339 2986 5000 2574 6190 2061 479 5490 2557
11957,5965 1644 6561 6935 1887 4484 5489 3044 3269 1610 5022 5110 2556 5425 1985 6697 6810 5337 457 2217
11958,2399 2369 2226 1329 3602 5442 6561 5369 5972 5010 457 4220 6158 2804 1447 637 4561 6633 355 1339
11959,3512 479 3441 6472 5063 2848 1736 6651 2539 5069 4759 434 428 531 5076 4484 200 5356 3676 1389
11960,6142 3057 4023 4200 1546 1168 4533 6165 479 2005 3236 2183 2216 4480 5223 262 3410 2019 1729 1009
11961,314 5544 625 3180 5919 4351 3607 4300 6561 5069 817 2557 1445 4200 186 1171 4012 479 4633 457
11962,2917 1940 1252 4023 2556 1063 1691 4709 2329 4572 457 1038 6165 5223 355 5489 2110 2005 5981 5644
11963,1373 3316 479 6624 2557 3933 5295 814 4796 3410 1739 5778 5469 4572 1294 6005 868 313 531 2228
11964,5065 6684 5073 814 4877 3410 1183 2829 3567 2152 261 2936 868 1302 3765 3989 4604 1539 427 3236
11965,2226 3382 139 2824 5445 3590 1727 5474 2295 3775 4427 6684 5895 479 930 6776 3125 4200 1613 3970
11966,3604 5258 236 1700 2251 1602 5218 6050 4815 3436 479 1403 5356 6654 1503 5460 6203 1871 1655 4291
11967,1466 2226 4048 4534 3590 2194 5407 479 1146 2329 1193 2998 5323 4023 2556 1503 515 1013 6810 4355
11968,2628 2061 2194 5258 3602 3179 1691 4720 457 5609 3506 3907 2390 1403 1968 4691 640 1339 6651 814
11969,3607 4351 2556 5240 2628 2703 4783 4514 479 6624 1339 4302 5326 4544 146 4529 492 2195 6797 812
11970,6073 4633 3713 479 4195 244 531 262 187 2539 6330 2046 1294 5065 6050 457 4251 5340 3316 4709
11971,5252 4291 1252 4487 4418 4631 3410 5640 6771 4032 1183 2232 1151 5790 2772 5304 4848 1051 3218 434
11972,2105 999 5690 6316 828 2390 4082 2555 3410 2628 4989 2150 4200 1073 140 4532 6758 4338 4896 3385
11973,252 4709 2228 6353 6271 5532 2628 4291 4835 4048 4646 5469 2557 1597 1183 2004 6050 4545 4570 1963
11974,2226 1458 3746 1791 457 3367 868 1171 5857 6098 6846 17 4080 6771 2727 2061 4544 6961 1373 5340
11975,1940 5532 2228 1373 4480 479 3666 2005 6771 5076 3458 6332 187 290 5223 2556 3436 3410 6730 3962
11976,5696 4161 6561 5073 3436 2083 2808 5812 3300 775 6182 5981 5337 5116 3356 5640 2929 755 5723 1572
11977,6073 4045 1445 51 4291 1252 2904 1602 5723 2329 3551 5324 5098 4180 2167 5489 5304 596 91 4709
11978,1328 457 2252 1791 3462 1651 3707 2093 314 1402 6133 4300 2731 5919 817 6935 1940 4813 1458 5766
11979,5258 89 1656 5073 784 123 1651 966 5498 2275 5553 4800 2195 6551 6454 5861 261 54 6882 2150
11980,4045 4023 4572 5064 5532 3506 2917 2168 1469 6926 2329 5369 479 1339 2390 5337 5644 1168 5076 1571
11981,1651 1373 6675 1353 4572 5532 1038 3824 5258 3010 6551 1546 4486 4720 4608 579 3602 5442 640 2809
11982,86 146 6651 495 6050 1983 1073 504 1739 1503 3707 492 2871 1281 4542 3506 3808 1294 6803 4864
11983,4200 1554 5513 5252 1920 412 1705 4519 6604 531 1418 4833 2734 891 2356 655 6584 5369 479 3966
11984,4045 4103 5064 5489 2779 814 531 459 112 6771 4291 6624 2438 492 2556 5460 2356 5469 4572 5744
11985,4291 3462 491 4720 1700 3316 3875 255 4608 4296 5111 2228 2024 3010 3441 3413 4896 242 1196 1963
11986,1940 3989 2556 262 536 4238 1329 4200 2557 2284 956 115 372 4023 531 504 5778 5295 4291 2653
11987,1940 1602 2556 495 4291 1458 4514 4572 4351 2390 868 6651 2167 5609 4570 1503 4542 5295 5532 5766
11988,412 4789 3256 4200 5356 2472 479 2152 814 1294 6519 1503 1418 5847 5469 4180 262 2835 1554 662
11989,2907 3125 5474 1458 2835 3516 3236 3142 6190 1940 6359 3180 1051 4936 3410 2295 868 4709 1871 1771
11990,5064 2093 1554 3040 1850 4977 3316 4796 3265 1735 3551 747 3506 5489 1804 262 479 6624 492 1373
11991,1466 1143 972 4685 4968 1183 4029 6050 4291 3968 3410 6415 2709 2539 574 4866 6968 2399 1968 3236
11992,3512 5941 6892 2059 3526 2556 112 262 3602 1820 3966 3383 1574 2254 2645 729 2848 4200 3367 6431
11993,2399 5956 4877 1399 4264 4534 1940 3977 1975 2324 918 5323 6034 5863 4023 6165 4291 2886 2863 6808
11994,3436 5340 3236 5326 4351 5167 4195 4848 4080 4302 1051 3537 4291 6771 6330 6651 200 6635 1377 6749
11995,3410 3604 5356 5469 4200 4291 2917 6054 5705 4532 5854 2556 6329 531 891 2645 479 2152 4572 3666
11996,1940 4709 2167 6332 5981 2228 4480 5640 291 457 868 2369 5407 2005 1467 654 2110 2077 3496 5111
11997,5230 4351 2653 4151 6926 2099 5252 6287 4879 1905 5098 255 5340 4533 479 3059 3316 262 3441 1294
11998,2789 3410 6126 2855 5065 942 6645 6382 2445 2412 999 5806 1044 5167 2659 531 3512 4377 3411 3256
11999,1668 2397 6310 2574 5532 5369 1134 4572 5000 2473 1799 3948 3905 4291 6651 3252 6329 43 1353 4264
12000,4977 536 6098 2556 414 4312 3918 5230 3300 6454 5323 5861 1963 3795 1028 504 6190 3057 1729 1146
12001,868 6584 457 3236 5326 6624 4572 1294 4195 531 729 4291 355 272 4570 2557 4200 4302 1339 2835
12002,4342 372 814 479 5340 665 4200 407 4572 6771 5169 3966 5252 2628 4056 6624 1029 1437 4633 1818
12003,3512 4373 4912 5167 6330 3537 1963 2059 868 1800 262 5705 1574 1920 3607 5532 1705 5941 1635 457
12004,2505 1458 5637 2390 6050 5896 5460 479 5705 3526 1106 1146 942 2324 5076 4570 5203 1339 871 5469
12005,1256 1294 2390 5609 4570 559 1458 6771 4634 2556 146 1960 6133 2653 793 817 2731 5167 2356 3049
12006,5961 6287 2779 2592 2835 5469 2556 1339 4313 6213 227 4062 1373 479 3373 6635 1458 2798 5490 4032
12007,161 2855 1553 1199 6666 2720 1610 5461 1983 6002 3472 3017 4532 3258 44 6890 3834 4312 3588 5369
12008,5857 1159 112 3602 1403 4709 1199 4023 4736 3588 2438 479 6165 3632 5323 4291 868 6584 3512 2557
12009,531 1418 479 4200 3364 5167 6061 417 5458 3607 2556 1267 5252 6262 3236 262 1399 5340 1818 1641
12010,2704 3256 1183 418 5098 4869 1940 1199 1178 6921 950 6781 3411 4399 6165 1329 662 2307 2005 5549
12011,86 1905 1402 5961 2050 2886 3754 2167 291 2776 4023 1700 6802 6516 4049 3622 2556 4572 447 4365
12012,3198 1402 4032 4691 6018 1943 814 5532 4200 4759 6584 4359 1544 3305 3434 3236 868 6882 4291 1116
12013,531 5252 5469 6213 2556 4200 814 4103 6624 3316 4373 5167 5941 1418 6330 1339 5025 868 4313 4291
12014,4023 755 6165 5981 291 5644 657 4545 5547 2148 6101 2556 6210 677 2415 5554 1217 2369 4180 5407
12015,4815 4342 3410 2539 4180 6431 2803 1554 891 2459 5369 3765 1267 3236 1418 5553 1389 4912 479 3966
12016,5394 559 6624 2556 3236 3445 5778 4180 1480 2986 479 3739 2369 1621 1339 4230 814 3714 790 5269
12017,2601 3607 4048 3726 1433 1668 5971 2522 4691 6284 372 3962 3961 4592 607 1320 1210 1503 814 1512
12018,5258 1560 729 5064 5158 531 479 5532 6704 414 5426 4646 5723 3666 5076 5387 4484 2059 3602 2083
12019,1373 3280 3824 3666 5723 4608 3373 1339 5766 3326 2556 3310 601 4200 3198 3819 224 2115 2557 372
12020,3042 160 5337 1038 4172 1522 2455 1985 5644 2970 6273 2252 6569 6291 3356 3734 4023 6101 6697 2939
12021,2228 2167 4877 479 3236 814 2275 1168 868 5469 4480 5723 6624 6287 4195 5223 457 755 1294 5854
12022,2628 2308 2556 2228 955 5532 6190 1373 3576 1217 814 4572 2557 3526 5469 2835 868 5640 6313 956
12023,1294 2873 4977 3410 6313 4103 6627 4833 6454 54 6873 531 4023 3300 5458 4222 966 1651 414 3125
12024,3604 4180 6190 1963 2772 2886 4247 2077 4439 891 1373 5532 12 5464 1000 1940 3754 262 3995 6624
12025,4533 5076 336 2399 5532 504 1901 6432 6624 3410 6098 1077 5295 5010 4195 1610 6411 3487 4613 2538
12026,6098 4351 4709 6411 3258 2556 6165 608 5012 2455 5644 6675 909 2228 2005 4480 5489 5477 1528 1469
12027,6377 69 4032 4492 428 2167 1702 1994 6846 5335 3954 2745 2266 814 3829 262 3462 4976 3395 2556
12028,354 1887 4270 1959 1038 2332 1680 6261 1958 5890 2067 4615 3008 5489 2617 5190 1522 268 5324 2101
12029,2556 5469 536 2369 457 3410 1696 5252 4572 5326 4291 262 1418 531 3236 1377 2527 2873 6624 594
12030,4270 4848 531 4200 2557 1252 187 5076 814 1038 5167 6584 6497 457 5252 6624 5941 372 665 868
12031,84 4484 1602 4342 5063 2835 5442 5167 2390 372 3812 479 3765 3316 2803 4554 5896 6645 2459 5766
12032,5258 4296 5167 1183 5442 5466 4220 531 5340 5941 4625 6892 1377 3316 2955 5458 372 2024 5169 1569
12033,5258 2321 3436 1415 6332 2955 3484 2329 1328 6133 1960 2110 1252 2917 5766 5532 1198 6236 4896 5706
12034,4045 2921 891 5640 2167 313 2539 1940 201 5553 1553 1252 4554 1183 3506 814 1329 6890 5356 4545
12035,4759 4373 1252 3236 479 4245 5295 2445 457 2557 5167 3269 1339 1818 6584 5941 1554 4572 868 6497
12036,6203 1985 6316 1680 1884 6697 2970 1309 2904 6924 5131 1887 2381 5326 1918 81 6584 2152 3343 2803
12037,6810 2798 5766 2241 935 1960 6561 2226 3373 6378 3989 2181 1098 479 5671 3737 3412 812 868 2154
12038,4029 1602 2390 6846 5037 5898 479 4291 2628 1546 3602 3441 814 5326 459 262 6626 5879 1554 4272
12039,6561 868 966 4728 3410 414 5369 3373 5532 2556 1339 54 625 3269 956 4534 4414 262 5861 1373
12040,4864 5304 1848 5609 479 1850 5489 4570 1791 3675 4572 6730 1571 283 1632 1739 5010 1217 1733 1476
12041,5252 2628 3487 1560 4480 5965 2093 4720 2448 2779 1554 1171 3410 1373 3666 5662 2556 1217 4545 4180
12042,3707 6018 5076 3410 1602 2556 236 340 2456 6624 5469 4514 6584 372 531 6651 4572 355 662 1143
12043,2844 4300 3607 6519 6561 1245 2539 4313 5766 4728 2188 3382 3236 1983 2321 1062 4161 3707 3201 6635
12044,1656 1700 6018 6651 2287 6873 3125 2438 4484 3142 4312 2703 6561 2505 4853 4291 2754 3373 4160 2804
12045,3236 4405 5966 504 340 2456 2061 86 5532 5857 3977 4231 200 6411 1356 291 4023 596 1825 4878
12046,2796 2228 6810 6935 3516 3995 2869 3602 4264 1940 3970 814 3410 2050 6190 3590 4255 2295 531 6873
12047,2397 2252 6421 2228 5407 1146 275 6332 2110 5666 2886 6643 227 12 6198 2142 5329 2776 6941 4794
12048,5122 1940 1949 3516 6593 4936 3460 4023 2779 4270 5323 5961 1651 2194 1373 2154 479 6457 146 2703
12049,5961 885 876 3777 2050 1119 5666 5407 5833 5785 2240 4608 2796 536 955 2077 1339 3819 2556 4789
12050,3512 6704 3604 2632 1700 412 5369 4877 1905 1339 5356 2459 1488 3966 1294 3013 140 457 2803 6316
12051,3441 4342 3966 1920 5469 3325 5668 4912 1377 2004 1252 5466 4291 814 6196 6330 2399 444 6562 5966
12052,4103 2657 4813 1560 5906 4023 1905 5532 3795 5365 402 337 2776 5230 3975 3010 1048 2511 5861 4624
12053,3607 2632 5369 1373 3602 868 4200 2557 1339 4709 5766 5705 5489 2228 4023 4570 3410 4291 3666 1294
12054,5329 594 6810 5961 6034 6058 3754 3300 3142 2589 4896 5292 3503 4877 2998 106 6873 1402 3970 447
12055,428 5469 3236 2727 412 1339 2557 2835 4313 5167 1974 4544 504 531 6329 6584 5225 814 6382 665
12056,3604 5258 4103 1151 4180 5335 5073 955 3316 2556 3576 6593 2203 4122 3244 4247 890 262 2888 3410
12057,4220 2152 5690 3765 6158 6954 2848 2505 2459 222 1143 6330 1063 5241 4625 1302 1267 1685 2472 3914
12058,5326 1560 4813 4270 3410 5073 814 2399 1940 596 2557 2871 4877 1958 2539 5337 6472 3666 283 1696
12059,2088 2228 5407 1940 4720 2557 868 4291 5513 2110 2886 4709 5466 2077 3135 86 5329 4023 5000 457
12060,314 1560 4634 4342 6329 2703 1458 6190 3236 5326 132 1210 1143 3602 146 1245 5489 2731 1329 5460
12061,1051 4912 6050 412 2356 4625 1418 5690 1554 5662 479 1940 2438 457 5169 5252 531 4709 5460 6796
12062,6902 6647 3617 788 2167 1073 4012 2300 1143 495 1428 3300 5337 1632 2505 479 1298 6935 2907 4709
12063,5064 1252 4270 3506 5532 814 2556 596 2574 4045 2023 3285 640 2456 6002 4251 1837 1602 3310 2455
12064,1940 262 6464 3236 4195 3180 3316 2023 1554 1106 5167 2329 5326 665 531 5469 5076 814 1294 3526
12065,6873 3125 3410 1949 2557 4936 3236 3142 1063 403 3516 6624 814 5469 372 4480 5323 2167 6457 3512
12066,372 2574 1610 6637 4483 596 4200 1940 6889 4572 2080 2005 4570 3236 4709 1217 2556 283 1571 814
12067,495 1588 6431 2936 4720 5069 891 1051 2960 2677 5252 5065 3040 336 51 4029 5231 5369 5063 2255
12068,1196 3512 336 2557 5961 479 2556 412 5369 2399 2059 5532 3713 258 4519 536 5466 4625 563 814
12069,5532 3604 242 6050 5252 832 2556 5469 1554 2653 112 1418 4917 193 372 1791 1696 6635 1377 1705
12070,92 3607 6519 5919 314 3125 403 1245 5766 6158 817 3180 5969 5474 2295 3412 2181 3602 552 6185
12071,5169 3316 5469 2556 3607 5340 6050 262 4929 868 3236 1373 4195 6330 2199 5766 1418 372 4313 2835
12072,5965 2556 366 2399 999 5394 4045 2321 282 5466 6472 6050 814 2602 492 1503 1373 5356 3010 2300
12073,4291 4342 5790 5064 5469 2093 3410 2152 4640 336 6018 2539 5532 1736 3316 6624 5879 417 3441 4080
12074,4789 6490 2539 2574 4877 1026 2199 1242 6872 1458 5644 5489 2556 5766 5022 4023 1217 3666 6101 1837
12075,1245 6133 2188 54 3607 1458 4300 4697 4592 6797 6033 2703 4713 4253 898 3031 5696 4012 793 2360
12076,372 5218 2556 459 1294 236 6771 5213 6797 5460 4833 5879 158 868 2228 1433 1418 1940 4291 6777
12077,4103 3410 2556 4533 5335 536 750 1168 5230 3236 4570 4554 3918 4247 2151 814 5950 3325 428 1106
12078,495 3707 2162 283 6329 92 1294 372 2628 1217 1252 828 5814 1610 54 596 2295 6023 6647 4408
12079,2209 4342 4408 2167 536 2228 1963 5258 2779 355 291 5169 2886 1106 5369 2557 2848 6584 372 814
12080,5644 2904 4480 5630 2005 457 4172 2329 5723 5504 2023 2818 1925 6516 1252 2970 6210 2574 6096 4809
12081,5442 2527 2284 4312 4554 5258 2636 6316 2556 187 1452 2194 4545 5532 1252 1235 6330 262 814 5857
12082,236 3436 5076 5218 5340 1418 187 531 891 2167 2873 479 1445 459 2152 5326 5252 3512 262 4370
12083,5965 2628 2938 1445 2536 1257 4813 477 3285 2998 3875 1724 57 4709 6630 3631 5489 6665 1193 6312
12084,2556 5706 868 2093 3666 6329 2574 3373 3410 2557 601 372 1339 5748 3236 4572 4881 3310 5076 5490
12085,6018 236 5466 4342 4877 351 2632 325 5063 2233 86 5498 814 6180 3326 4245 247 2275 3621 44
12086,6431 6796 5394 6771 3930 4312 3989 2321 4864 6954 2472 891 4245 1588 3343 1940 6050 531 2332 457
12087,551 1445 6034 2397 918 5532 1644 5489 2556 1680 4572 5051 3305 2628 3326 1252 1524 1041 596 6293
12088,2779 4296 5037 4841 1702 5326 4572 3410 3441 3666 112 4270 3055 3472 5340 3010 1307 3297 5076 5744
12089,5766 5460 5356 868 814 479 4720 4291 3512 3765 3236 2557 6158 6624 4200 6584 5065 2472 1236 563
12090,1469 2556 6213 3410 1278 6635 3236 1464 3532 1009 814 5469 5252 6771 909 2681 1373 6675 5295 2657
12091,1546 6551 5323 6382 2101 5981 5489 4813 6730 283 3666 2216 2005 5223 596 1373 5337 4270 2557 6516
12092,2251 1641 6651 1426 5340 5723 4200 6464 5167 4570 2556 1418 5076 5941 1705 2557 1920 2628 4382 6654
12093,2232 4238 4929 1364 5532 6645 1497 4879 457 3057 6058 550 806 1523 4103 6821 4605 2148 1940 5037
12094,4032 3516 2232 4351 2399 3316 4147 1712 86 5230 2255 5553 4355 459 5218 5010 3286 891 2228 6821
12095,2798 3962 1339 227 3180 3824 6810 5966 5671 6228 6077 3621 966 2835 3410 2557 479 6378 2110 6190
12096,3410 6382 84 2803 2059 6562 4200 1377 531 5532 3930 6018 5442 6684 5941 563 6293 3216 5169 1302
12097,4103 5323 6005 4023 6281 3236 2556 5076 665 814 4635 3410 1702 6165 2653 5637 262 5662 4487 3316
12098,6956 3875 6810 5671 3835 3236 6190 4681 2829 531 1326 4782 5367 3746 279 3989 4866 2900 3526 4200
12099,5640 1183 2167 1143 3236 6050 4032 5340 1418 1151 1554 6624 4932 5513 1791 3602 2412 3622 4195 5369
12100,4709 2005 6165 755 4480 5852 1217 657 2818 2369 86 4673 2628 4500 4298 329 2148 5407 5609 5504
12101,868 6454 6421 5672 3049 656 2444 1791 2228 5073 5723 1983 3875 1398 5671 2080 1910 3180 5885 5706
12102,2399 6490 594 2456 1294 1339 1168 5335 402 2703 2538 2151 1940 5723 6561 4877 372 2300 5950 6377
12103,5690 457 4291 1294 5469 5498 6158 1610 3236 5269 3740 868 5966 6624 5076 479 4572 2228 596 4877
12104,3410 5064 3236 1339 596 814 479 5532 3666 4023 5337 262 4200 6584 2653 4514 5644 4709 2986 91
12105,6665 4592 5746 92 6561 5073 1651 4055 918 5081 2731 6902 3100 835 6454 6466 242 2178 2574 3269
12106,3607 6561 4783 1245 1912 6846 6050 1458 495 1356 1743 479 456 4572 5340 1098 596 3269 5609 2110
12107,5956 6635 5532 5830 2917 5640 1038 2557 2228 3795 1377 500 3311 1554 3608 6377 4080 3551 146 1940
12108,2557 4709 3044 5323 2115 5644 283 6165 2970 596 5223 4480 1791 4231 2455 2195 1252 755 4809 2904
12109,5108 4045 5258 5064 1497 5854 4440 4864 4720 6372 6121 4877 5407 291 2050 1554 3621 5662 86 4291
12110,6353 5252 5326 4800 2829 1418 479 1389 6515 1484 6624 1959 6219 3714 6771 665 4532 1610 2285 1702
12111,2226 6796 479 1940 531 4709 5167 5489 1458 4572 868 5766 4974 1373 3236 5323 4200 6464 6165 2653
12112,3824 242 3739 457 3607 3180 868 2557 1458 2798 1339 5037 3373 3103 2397 2167 5961 6624 2677 479
12113,1565 5326 3316 5167 4200 5532 5340 1377 814 1974 4625 6796 665 2024 3485 3966 1705 4720 3458 200
12114,5950 4147 2228 5230 2170 1458 3316 5469 355 6190 536 2917 1940 1256 4709 6955 340 457 1554 6271
12115,1252 2399 459 4045 5637 4570 3602 1329 2727 407 4484 1983 3236 355 665 3368 3316 187 4912 6126
12116,2228 956 2284 5469 1940 5950 6281 2556 1000 5252 1294 814 3410 3244 5705 2405 1729 750 2266 4247
12117,372 2539 5637 5408 2093 4542 6771 1850 4572 6073 4967 5295 4570 1373 5920 200 1057 3525 2024 4813
12118,5956 1503 1940 5532 2556 4023 2228 1168 1217 5705 123 5323 5640 2399 4572 4813 457 6332 3436 6165
12119,412 4728 1651 314 3040 868 2808 5544 4300 3607 3180 4967 3208 6454 54 1245 2798 5766 4222 4704
12120,4045 6561 112 5076 5252 6957 4833 1569 4080 3269 4347 2413 457 4364 6961 2835 5446 479 4313 1554
12121,5961 4534 536 6627 2275 1610 3269 2228 596 2557 2252 4264 3373 1568 3266 6291 2574 3135 2986 3666
12122,4179 4533 5532 2539 5394 1073 2871 4373 407 1702 5489 526 2556 5469 2324 6330 5879 3966 2300 4912
12123,5744 2835 1339 2110 596 966 1651 1791 479 6730 6213 2557 4231 4172 4200 3410 4977 1602 2456 2167
12124,814 3535 729 2167 5252 6126 1375 3325 1172 6771 6796 2645 3966 4864 1254 1267 1804 1574 4833 2183
12125,5442 51 2557 5469 2369 814 536 6624 6142 3441 1940 596 3602 2341 5460 4545 891 1610 6330 2228
12126,20 2148 3441 657 5644 4554 2093 252 5640 1940 4418 4709 1554 1168 536 5223 2509 5252 5981 2557
12127,236 86 3236 5167 4200 4291 457 1418 2557 868 4532 3316 2369 5295 6584 4312 3208 956 4714 5076
12128,814 2556 4180 4291 6050 5230 1168 1294 6926 5950 4970 955 1696 6382 4200 4195 1339 2324 4231 355
12129,5636 6551 4045 891 4783 5069 6666 1597 5466 6651 1038 6758 5460 5609 5877 6002 3256 6158 2390 5957
12130,5469 479 814 2557 6213 5252 5723 1168 1418 4291 5269 5326 4833 6382 4796 6330 355 665 3316 5065
12131,1696 4012 5073 5489 1402 868 2093 1651 3666 3602 414 5258 1052 3607 4720 5861 4572 2557 4231 2228
12132,3512 5766 2556 868 479 1373 4572 2835 6061 5640 3666 6378 4313 3436 1974 6961 1705 531 4633 6954
12133,1651 536 6955 559 6698 5469 2556 4088 5666 5532 5065 3352 1143 4238 2369 3201 1739 6472 1944 2228
12134,1098 1245 92 132 3040 414 6133 5532 1983 2369 5335 417 6002 2629 2627 4222 2557 5000 6378 1158
12135,5513 515 3300 1143 1256 4720 6846 457 4440 4912 5532 6704 2273 1539 2793 1217 4936 3487 6739 6584
12136,4103 86 955 479 2284 3000 262 4023 3410 2835 4191 2024 6330 531 2509 4500 868 1911 3427 2203
12137,3774 4270 6353 4552 6449 5218 1895 5258 1469 4691 6675 5069 2167 3410 1975 1503 5489 6551 4916 886
12138,2556 262 3410 5532 457 5340 3316 6624 4238 531 814 5167 5230 6771 372 6635 3918 4533 868 2228
12139,1252 2917 3201 3236 3410 1294 6050 5489 6121 2970 3506 3621 5394 5326 1975 665 3512 5723 1373 6935
12140,4554 1452 2369 2228 4247 5335 4929 4408 1000 6271 6382 5672 5230 2886 2203 3777 2889 6334 2556 1963
12141,868 414 2088 2110 2556 2703 5073 457 4313 5490 1339 495 6210 2167 6378 3819 1503 4012 4728 193
12142,3604 868 1651 5469 1700 942 3487 457 271 5064 5965 3778 5442 2167 1791 3485 3410 2199 479 2803
12143,6313 2659 6330 1339 3622 3410 6624 479 814 1106 2369 4545 4180 5896 6645 6584 6666 5847 4279 3765
12144,2432 1373 3607 3300 1458 6846 6050 6190 3410 2824 3049 1791 6291 1940 2195 1522 2101 5609 868 6797
12145,6624 6584 2557 5369 1373 5469 5356 3989 200 1458 5069 1339 5442 6054 5460 5065 4720 2152 6330 891
12146,1940 4709 4545 5323 3285 3496 2324 4459 291 5130 2556 4023 344 4291 2628 2005 6730 5710 6165 2886
12147,1286 3436 1602 4691 6516 5956 5532 3180 6018 5231 2891 2448 412 2329 4351 4023 4470 3535 2574 5510
12148,1712 3875 5961 5407 4264 2527 4554 291 5369 1373 2886 6492 4291 5849 5972 868 5785 2557 5329 2709
12149,4916 2167 5489 1135 4572 3962 1930 3666 982 5642 917 1985 2556 1038 1373 5337 3349 6228 1763 6028
12150,1736 4048 2499 6353 531 351 5294 5069 2848 4312 1073 5252 5694 5690 4484 5513 5466 871 2960 4029
12151,596 2970 1182 504 5394 6472 2539 828 5586 1983 3385 5231 5532 5744 1691 3607 713 1568 4642 1196
12152,3512 336 3325 1267 5073 412 6892 1651 966 4519 6958 4714 6415 2772 355 5428 2183 5460 1494 5502
12153,1560 814 4291 6453 4841 4029 6651 1644 640 3410 5457 2628 868 1134 6551 479 1041 1403 3740 4835
